,REVENUE,HWT_SUBSCRIBER,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CUSTOMER_SERVICE_TICKETS_CNT,PRODUCT_CATEGORIES_VIEWED,SITE_VISIT_TIME_PER_VISIT_AVG,MOBILE_NUMBER,MEALS_CANCEL_BEFORE_NOON,MEALS_CANCEL_AFTER_NOON,SPECIFIED_TASTE_AND_PREFERENCES,PC_LOGINS_CNT,MOBILE_LOGINS_CNT,WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT,ORDERS_DELIVERED_BEFORE_DELIVERY_CNT,ORDERS_DELIVERED_AFTER_DELIVERY_CNT,PACKAGE_ROOM_AT_CUSTOMER,FRIDGE_LOCKER_IN_PACKAGE_ROOM,PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE,SECONDS_WATCHING_PREP_VID_AVG,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED_CNT,MEAL_RATING_MEDIAN,SITE_CLICKS_PER_VISIT_AVG,PHOTOS_VIEWED_COUNT,missing_FAMILY_NAME,fe_MEAL_CHOICE_SPECIFICITY,fe_SITE_CLICK_RATE,fe_SUBSCRIPTIONS_SYNERGY,flag_WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT_lo,fe_CUSTOMER_COMPANY,fe_CUSTOMER_DOMAIN
1028,1569.0,1,Osbert Serry,osbert.serry@dupont.com,Osbert,Serry,56,4,4,9,88.99,0,2,0,1,5,2,0,1,1,0,0,10.0,141.2,4,1,3,15,0,0,0.07142857142857142,0.16855826497359255,1,1,dupont,professional_domain
1029,1620.0,1,Osfryd Kettleblack,osfryd.kettleblack@microsoft.com,Osfryd,Kettleblack,41,2,4,2,124.36,1,3,0,1,5,3,0,0,2,1,0,20.0,139.5,4,1,3,12,0,0,0.04878048780487805,0.0964940495336121,1,1,microsoft,professional_domain
1030,3547.5,1,Osmund Kettleblack,osmund.kettleblack@gmail.com,Osmund,Kettleblack,79,2,9,2,169.7,1,2,0,1,5,2,14,0,10,0,0,20.0,171.2,6,1,4,9,270,0,0.02531645569620253,0.05303476723629936,1,1,gmail,personal_domain
1031,1968.75,1,Owen,owen@unitedtech.com,Owen,Owen,29,1,5,7,59.9,1,1,0,1,5,2,0,0,2,0,0,10.0,98.4,2,0,2,15,0,0,0.034482758620689655,0.25041736227045075,1,1,unitedtech,professional_domain
1032,2700.0,1,Owen (brother of Meribald),owen.(brother.of.meribald)@gmail.com,Owen,,53,6,7,5,123.2,1,1,1,1,5,1,13,0,0,0,0,0.0,184.0,4,0,3,15,0,1,0.11320754716981132,0.12175324675324675,1,1,gmail,personal_domain
1033,1195.0,1,Owen Norrey,owen.norrey@yahoo.com,Owen,Norrey,37,8,7,10,103.58,0,4,0,0,5,1,37,2,1,0,0,0.0,95.0,3,0,2,15,0,0,0.21621621621621623,0.14481560146746478,0,0,yahoo,personal_domain
1034,1566.25,1,Pate (Night's Watch),pate.(night's.watch)@protonmail.com,Pate,,13,1,11,6,18.8,1,0,0,1,6,1,18,3,5,0,0,0.0,98.7,3,0,2,16,604,1,0.07692307692307693,0.851063829787234,0,0,protonmail,personal_domain
1035,2140.0,1,Pate (Old),pate.(old)@passport.com,Pate,,66,2,8,8,98.35,1,0,0,1,5,1,2,0,5,0,0,0.0,153.6,5,0,3,13,113,1,0.030303030303030304,0.13218098627351296,1,1,passport,junk_domain
1036,2010.0,1,Pate (Pinchbottom),pate.(pinchbottom)@gmail.com,Pate,,67,3,5,4,102.66,1,0,0,0,5,2,9,0,3,0,0,0.0,149.2,4,1,3,13,180,1,0.04477611940298507,0.12663159945451002,1,1,gmail,personal_domain
1037,1790.0,1,Pono,pono@gmail.com,Pono,Pono,53,8,5,3,105.0,1,0,0,1,6,2,2,0,0,0,0,10.0,120.0,3,0,1,19,0,0,0.1509433962264151,0.18095238095238095,1,1,gmail,personal_domain
1038,1222.0,1,Porridge,porridge@ibm.com,Porridge,Porridge,72,3,5,8,75.08,1,0,0,1,6,1,3,1,2,0,0,0.0,174.0,4,1,2,15,0,0,0.041666666666666664,0.19978689397975494,1,1,ibm,professional_domain
1039,1719.0,1,Porther,porther@gmail.com,Porther,Porther,45,8,5,10,91.57,1,0,0,1,5,2,0,0,1,0,0,20.0,149.5,5,1,3,13,0,0,0.17777777777777778,0.14196789341487387,1,1,gmail,personal_domain
1040,3000.0,1,Portifer Woodwright,portifer.woodwright@intel.com,Portifer,Woodwright,76,3,8,10,103.32,0,3,0,0,5,2,34,0,2,1,1,10.0,182.8,5,0,4,10,0,0,0.039473684210526314,0.09678668215253582,0,0,intel,professional_domain
1041,1890.0,1,Prendahl na Ghezn,prendahl.na.ghezn@verizon.com,Prendahl,na Ghezn,54,2,5,10,74.99,1,1,0,1,5,2,4,0,0,0,0,10.0,145.6,5,1,3,11,0,0,0.037037037037037035,0.14668622482997734,1,1,verizon,professional_domain
1042,2685.0,1,Preston Greenfield,preston.greenfield@gmail.com,Preston,Greenfield,58,8,5,10,1645.6,1,1,0,1,5,1,46,0,4,0,0,0.0,178.6,5,2,3,13,0,0,0.13793103448275862,0.00789985415653865,0,0,gmail,personal_domain
1043,2668.5,1,Qarl Shepherd,qarl.shepherd@ibm.com,Qarl,Shepherd,80,3,7,8,100.38,1,0,0,1,6,2,4,0,0,0,0,20.0,162.6,5,1,3,11,251,0,0.0375,0.10958358238692967,1,1,ibm,professional_domain
1044,1750.0,1,Qarlton Chelsted,qarlton.chelsted@gmail.com,Qarlton,Chelsted,39,3,7,9,110.0,1,3,0,1,5,2,19,0,2,0,0,10.0,150.9,3,1,3,14,219,0,0.07692307692307693,0.12727272727272726,0,0,gmail,personal_domain
1045,4800.0,1,Qarro Volentin,qarro.volentin@yahoo.com,Qarro,Volentin,200,6,10,9,143.57,1,0,0,1,6,1,0,0,4,0,0,10.0,192.2,6,1,4,9,200,0,0.03,0.06268719091732257,1,1,yahoo,personal_domain
1046,1650.0,1,Quellon Humble,quellon.humble@verizon.com,Quellon,Humble,49,6,5,9,122.02,1,2,0,1,6,1,10,1,0,0,0,10.0,103.3,4,0,3,13,222,0,0.12244897959183673,0.10653991148991969,1,1,verizon,professional_domain
1047,2130.0,1,Quenten Banefort,quenten.banefort@protonmail.com,Quenten,Banefort,90,9,9,6,79.96,1,1,0,1,6,2,40,0,0,0,0,0.0,198.6,7,1,3,13,196,0,0.1,0.16258129064532267,0,0,protonmail,personal_domain
1048,1900.0,1,Quentin Tyrell,quentin.tyrell@jpmorgan.com,Quentin,Tyrell,67,9,8,5,93.13,1,0,0,1,6,2,37,2,7,1,0,0.0,172.8,5,0,3,11,0,0,0.13432835820895522,0.11811446365295823,0,0,jpmorgan,professional_domain
1049,1050.0,1,Quentyn Ball,quentyn.ball@yahoo.com,Quentyn,Ball,14,3,12,10,89.92,1,0,0,1,5,1,10,0,2,0,0,10.0,137.6,4,1,2,17,0,0,0.21428571428571427,0.18905693950177935,1,1,yahoo,personal_domain
1050,1455.0,1,Quentyn Martell,quentyn.martell@gmail.com,Quentyn,Martell,85,5,6,3,76.26,1,2,0,1,7,2,8,0,0,1,0,20.0,103.1,3,0,2,15,0,0,0.058823529411764705,0.1966955153422502,1,1,gmail,personal_domain
1051,1770.0,1,Quhuru Mo,quhuru.mo@intel.com,Quhuru,Mo,65,5,6,1,66.82,1,2,1,0,6,2,0,1,8,0,0,20.0,151.2,3,0,3,12,1159,0,0.07692307692307693,0.1795869500149656,1,1,intel,professional_domain
1052,800.0,1,Quickfinger,quickfinger@goldmansacs.com,Quickfinger,Quickfinger,13,8,12,8,93.0,1,0,0,1,6,2,10,0,0,0,0,0.0,100.6,3,0,1,18,0,0,0.6153846153846154,0.1935483870967742,1,1,goldmansacs,professional_domain
1053,1905.75,1,Rafe,rafe@walmart.com,Rafe,Rafe,15,1,11,8,129.0,1,7,0,1,5,1,4,0,0,0,0,0.0,125.8,4,0,3,13,0,0,0.06666666666666667,0.10077519379844961,1,1,walmart,professional_domain
1054,1500.0,1,Alyn Haigh,alyn.haigh@passport.com,Alyn,Haigh,35,7,6,1,151.4,1,4,0,1,5,2,12,4,3,0,0,20.0,102.6,3,0,2,15,0,0,0.2,0.09907529722589167,1,1,passport,junk_domain
1055,1435.0,1,Edgerran Oakheart,edgerran.oakheart@me.com,Edgerran,Oakheart,54,8,5,5,86.86,0,1,0,1,5,2,52,3,3,0,0,0.0,126.8,3,0,2,16,0,0,0.14814814814814814,0.18420446695832374,0,0,me,junk_domain
1056,869.0,1,Desmond,desmond@me.com,Desmond,Desmond,14,2,11,6,49.0,0,4,0,0,6,1,11,1,6,1,0,20.0,67.2,2,0,2,15,0,0,0.14285714285714285,0.30612244897959184,1,1,me,junk_domain
1057,1449.0,1,Ravella Swann,ravella.swann@yahoo.com,Ravella,Swann,76,7,7,3,103.0,1,1,0,1,6,1,12,0,1,1,0,0.0,108.6,4,0,3,13,104,0,0.09210526315789473,0.1262135922330097,1,1,yahoo,personal_domain
1058,1265.0,1,Raymar Royce,raymar.royce@yahoo.com,Raymar,Royce,58,9,4,3,89.35,1,2,1,1,6,1,7,1,14,0,0,10.0,107.2,3,0,5,9,0,0,0.15517241379310345,0.10072747621712368,1,1,yahoo,personal_domain
1059,4018.5,1,Raymond Nayland,raymond.nayland@protonmail.com,Raymond,Nayland,171,6,8,10,85.35,1,2,1,0,5,1,18,0,0,0,0,0.0,161.2,4,1,3,13,165,0,0.03508771929824561,0.15231400117164617,0,0,protonmail,personal_domain
1060,1300.0,1,Raymun Redbeard,raymun.redbeard@ge.org,Raymun,Redbeard,62,5,7,8,83.25,1,1,0,1,6,2,0,3,0,1,0,10.0,196.4,5,0,1,17,0,0,0.08064516129032258,0.2042042042042042,1,1,ge,for_proft_domain
1061,1285.0,1,Red Oarsman,red.oarsman@apple.com,Red,Oarsman,34,5,5,8,97.45,1,3,0,1,5,2,49,0,1,1,0,0.0,98.8,3,0,3,14,57,0,0.14705882352941177,0.14366341713699332,0,0,apple,professional_domain
1062,999.0,1,Redwyn,redwyn@protonmail.com,Redwyn,Redwyn,15,7,12,5,44.6,1,0,0,1,6,2,9,0,1,1,1,0.0,86.4,2,0,1,16,0,0,0.4666666666666667,0.35874439461883406,1,1,protonmail,personal_domain
1063,2715.0,1,Regenard Estren,regenard.estren@mmm.com,Regenard,Estren,64,7,8,6,75.0,1,6,0,1,5,2,4,0,3,1,0,20.0,121.8,4,0,3,15,210,0,0.109375,0.2,1,1,mmm,professional_domain
1064,1430.0,1,Reysen,reysen@mcdonalds.com,Reysen,Reysen,62,4,5,10,113.55,1,2,0,1,6,2,4,0,2,0,0,20.0,121.4,3,1,2,17,196,0,0.06451612903225806,0.14971378247468076,1,1,mcdonalds,professional_domain
1065,1000.0,1,Rhaenys Targaryen,rhaenys.targaryen@gmail.com,Rhaenys,Targaryen,15,7,11,2,70.5,0,4,0,1,6,1,0,0,2,0,0,0.0,89.2,3,0,2,18,60,0,0.4666666666666667,0.2553191489361702,1,1,gmail,personal_domain
1066,2655.0,1,Rhea Florent,rhea.florent@unitedhealth.com,Rhea,Florent,64,6,7,10,125.94,0,1,0,1,5,1,6,4,2,0,0,0.0,173.3,5,1,3,12,0,0,0.09375,0.09528346831824679,1,1,unitedhealth,professional_domain
1067,1340.0,1,Rhea Royce,rhea.royce@gmail.com,Rhea,Royce,55,5,5,8,86.5,1,3,0,1,5,1,0,0,3,0,0,0.0,121.1,3,1,2,17,0,0,0.09090909090909091,0.19653179190751446,1,1,gmail,personal_domain
1068,1890.0,1,Richard Horpe,richard.horpe@yahoo.com,Richard,Horpe,135,4,6,2,91.0,1,2,1,1,6,1,5,0,2,0,0,0.0,162.8,5,1,3,14,32,0,0.02962962962962963,0.15384615384615385,1,1,yahoo,personal_domain
1069,1245.0,1,Rickon Stark,rickon.stark@ge.org,Rickon,Stark,71,2,6,4,77.96,1,4,1,1,6,1,27,0,3,0,0,10.0,196.0,8,0,3,11,360,0,0.028169014084507043,0.14109799897383274,0,0,ge,for_proft_domain
1070,3592.5,1,Robar Royce,robar.royce@gmail.com,Robar,Royce,72,9,9,10,123.57,1,3,0,1,6,2,0,0,7,1,0,20.0,253.1,7,1,4,10,513,0,0.125,0.08092579104960751,1,1,gmail,personal_domain
1071,2587.5,1,Robert Brax,robert.brax@me.com,Robert,Brax,65,8,7,6,45.4,1,2,2,0,5,1,21,0,0,0,0,20.0,157.6,5,1,4,10,24,0,0.12307692307692308,0.22026431718061676,0,0,me,junk_domain
1072,2850.0,1,Robert Paege,robert.paege@msn.com,Robert,Paege,54,3,8,5,100.6,1,0,0,1,5,1,0,0,3,1,0,0.0,187.9,6,1,3,14,0,0,0.05555555555555555,0.13916500994035785,1,1,msn,junk_domain
1073,3262.5,1,Robett Glover,robett.glover@gmail.com,Robett,Glover,241,7,6,10,122.92,1,0,0,1,6,2,6,0,1,0,0,20.0,216.1,6,2,3,13,0,0,0.029045643153526972,0.10575984380084608,1,1,gmail,personal_domain
1074,2968.5,1,Robin Ryger,robin.ryger@jnj.com,Robin,Ryger,90,3,8,10,114.0,1,2,0,1,6,2,0,0,8,0,0,0.0,228.5,6,1,4,10,72,0,0.03333333333333333,0.08771929824561403,1,1,jnj,professional_domain
1075,1405.0,1,Robyn Rhysling,robyn.rhysling@gmail.com,Robyn,Rhysling,64,7,5,7,98.5,1,0,0,1,5,1,12,0,6,1,0,20.0,162.5,6,0,3,12,0,0,0.109375,0.1218274111675127,1,1,gmail,personal_domain
1076,2100.0,1,Rodrik Freeborn,rodrik.freeborn@yahoo.com,Rodrik,Freeborn,32,1,7,4,46.0,1,0,1,1,5,1,0,0,2,0,0,0.0,136.8,4,0,2,16,0,0,0.03125,0.34782608695652173,1,1,yahoo,personal_domain
1077,1451.0,1,Rodrik Stark,rodrik.stark@protonmail.com,Rodrik,Stark,50,6,7,4,103.0,1,1,0,0,6,2,19,0,1,0,0,10.0,129.2,4,2,3,11,144,0,0.12,0.10679611650485436,0,0,protonmail,personal_domain
1078,2090.0,1,Rolland Darklyn,rolland.darklyn@yahoo.com,Rolland,Darklyn,48,2,9,2,83.27,1,2,0,0,5,1,51,0,0,0,0,10.0,165.3,4,0,3,14,0,0,0.041666666666666664,0.16812777711060406,0,0,yahoo,personal_domain
1079,1620.0,1,Rolly Duckfield,rolly.duckfield@protonmail.com,Rolly,Duckfield,62,6,5,3,97.3,1,0,0,1,6,1,4,0,0,0,0,20.0,128.7,5,1,3,14,0,0,0.0967741935483871,0.14388489208633093,1,1,protonmail,personal_domain
1080,1475.0,1,Rolph Spicer,rolph.spicer@gmail.com,Rolph,Spicer,47,4,5,5,82.74,1,1,0,1,6,2,47,0,5,0,0,10.0,123.2,4,1,3,13,0,0,0.0851063829787234,0.15711868503746676,0,0,gmail,personal_domain
1081,1610.0,1,Ronald Vance,ronald.vance@apple.com,Ronald,Vance,82,6,8,10,87.0,1,0,1,1,5,2,7,3,4,1,0,10.0,104.2,3,0,3,11,98,0,0.07317073170731707,0.12643678160919541,1,1,apple,professional_domain
1082,1483.0,1,Ronnel Harclay,ronnel.harclay@mmm.com,Ronnel,Harclay,136,5,5,4,73.4,1,1,1,0,5,1,0,4,3,1,1,10.0,122.9,4,2,3,13,216,0,0.03676470588235294,0.17711171662125338,1,1,mmm,professional_domain
1083,980.0,1,Roone (maester),roone.(maester)@protonmail.com,Roone,,14,2,11,8,46.71,1,0,1,1,5,1,8,2,5,0,0,10.0,134.4,5,0,4,11,0,1,0.14285714285714285,0.23549561121815457,1,1,protonmail,personal_domain
1084,1750.0,1,Royce Coldwater,royce.coldwater@merck.com,Royce,Coldwater,77,3,5,9,98.5,1,0,1,1,5,1,0,0,12,1,0,0.0,128.0,4,1,3,12,87,0,0.03896103896103896,0.1218274111675127,1,1,merck,professional_domain
1085,1235.0,1,Rylene Florent,rylene.florent@unitedtech.com,Rylene,Florent,39,8,7,7,59.2,1,1,0,1,5,1,9,0,5,0,0,10.0,190.2,5,0,3,12,0,0,0.20512820512820512,0.2027027027027027,1,1,unitedtech,professional_domain
1086,393.0,1,Saathos,saathos@unitedhealth.com,Saathos,Saathos,14,6,12,10,48.0,1,3,1,1,5,2,0,0,2,0,0,10.0,33.4,0,0,1,17,0,0,0.42857142857142855,0.3541666666666667,1,1,unitedhealth,professional_domain
1087,1240.0,1,Samwell Spicer,samwell.spicer@gmail.com,Samwell,Spicer,29,8,7,8,90.88,1,2,0,1,6,2,0,6,0,0,0,10.0,105.4,4,0,2,18,0,0,0.27586206896551724,0.19806338028169015,1,1,gmail,personal_domain
1088,1750.0,1,Sarella Sand,sarella.sand@goldmansacs.com,Sarella,Sand,12,1,11,4,69.11,1,0,0,1,5,1,0,9,3,0,0,0.0,130.1,3,0,3,13,0,0,0.08333333333333333,0.1881059181015772,1,1,goldmansacs,professional_domain
1089,1490.0,1,Sarya Whent,sarya.whent@yahoo.com,Sarya,Whent,117,5,5,2,113.41,1,1,0,1,6,1,8,0,1,0,0,10.0,100.4,3,1,3,13,180,0,0.042735042735042736,0.11462833965258797,1,1,yahoo,personal_domain
1090,1240.0,1,Scolera,scolera@gmail.com,Scolera,Scolera,27,6,7,5,88.3,0,2,0,1,6,1,8,0,7,0,0,20.0,104.0,3,0,1,16,136,0,0.2222222222222222,0.18120045300113252,1,1,gmail,personal_domain
1091,5550.0,1,Sedgekins,sedgekins@chevron.com,Sedgekins,Sedgekins,216,10,8,1,155.31,1,1,0,1,6,1,22,0,2,1,0,0.0,240.2,8,2,4,11,200,0,0.046296296296296294,0.07082608975597193,0,0,chevron,professional_domain
1092,700.0,1,Sefton Staunton,sefton.staunton@pfizer.com,Sefton,Staunton,12,4,12,3,52.6,0,1,1,0,6,2,0,3,6,0,0,20.0,89.2,3,0,1,15,0,0,0.3333333333333333,0.28517110266159695,1,1,pfizer,professional_domain
1093,3202.5,1,Selwyn Tarth,selwyn.tarth@ibm.com,Selwyn,Tarth,84,4,6,1,235.95,1,0,2,1,5,2,13,1,1,0,0,10.0,152.4,2,1,3,14,0,0,0.047619047619047616,0.059334604789150244,1,1,ibm,professional_domain
1094,1745.0,1,Serala,serala@mcdonalds.com,Serala,Serala,148,7,6,4,105.75,1,0,0,1,6,2,7,0,1,1,0,10.0,157.6,5,1,3,13,90,0,0.0472972972972973,0.12293144208037825,1,1,mcdonalds,professional_domain
1095,1250.0,1,Serwyn of the Mirror Shield,serwyn.of.the.mirror.shield@yahoo.com,Serwyn,of the Mirror Shield,30,5,5,1,26.68,0,1,0,1,6,1,0,0,9,1,0,0.0,136.5,5,0,3,12,312,0,0.16666666666666666,0.4497751124437781,1,1,yahoo,personal_domain
1096,970.0,1,Sigrin,sigrin@apple.com,Sigrin,Sigrin,15,5,12,2,228.73,1,4,0,1,6,2,52,0,4,0,0,20.0,98.7,3,0,2,16,425,0,0.3333333333333333,0.06995147116687798,0,0,apple,professional_domain
1097,4755.0,1,Simon Toyne,simon.toyne@jpmorgan.com,Simon,Toyne,116,2,7,1,121.44,1,1,1,1,5,2,13,0,5,0,0,0.0,204.6,5,1,4,10,464,0,0.017241379310344827,0.08234519104084322,1,1,jpmorgan,professional_domain
1098,131.0,1,Skinner,skinner@protonmail.com,Skinner,Skinner,13,7,11,9,140.84,0,1,0,0,6,2,12,2,7,1,1,10.0,73.3,2,0,3,12,0,0,0.5384615384615384,0.08520306731042317,1,1,protonmail,personal_domain
1099,2760.0,1,Steffarion Sparr,steffarion.sparr@unitedhealth.com,Steffarion,Sparr,70,5,9,5,166.98,0,2,1,1,5,1,0,0,2,1,0,20.0,175.9,5,1,3,12,0,0,0.07142857142857142,0.07186489399928135,1,1,unitedhealth,professional_domain
1100,1422.0,1,Steffon Frey,steffon.frey@yahoo.com,Steffon,Frey,89,3,4,2,97.0,1,0,0,0,6,2,0,0,5,1,0,20.0,123.2,4,0,3,13,172,0,0.033707865168539325,0.13402061855670103,1,1,yahoo,personal_domain
1101,1580.0,1,Steffon Stackspear,steffon.stackspear@protonmail.com,Steffon,Stackspear,60,6,7,3,93.64,1,1,0,1,6,2,0,4,1,1,0,0.0,135.2,5,0,2,16,143,0,0.1,0.17086715079026057,1,1,protonmail,personal_domain
1102,3417.0,1,Styr,styr@protonmail.com,Styr,Styr,144,4,10,3,118.2,1,3,0,1,5,2,7,0,2,0,0,20.0,169.8,5,1,4,9,615,0,0.027777777777777776,0.07614213197969542,1,1,protonmail,personal_domain
1103,1750.0,1,Tal Toraq,tal.toraq@merck.com,Tal,Toraq,79,8,5,4,212.72,1,3,0,1,6,2,10,2,1,1,1,20.0,144.6,4,1,3,11,0,0,0.10126582278481013,0.05171116961263633,1,1,merck,professional_domain
1104,1191.0,1,Talla Tarly,talla.tarly@microsoft.com,Talla,Tarly,33,6,4,7,78.28,1,1,0,0,6,2,49,0,0,1,0,20.0,165.6,6,0,3,14,0,0,0.18181818181818182,0.17884517118037813,0,0,microsoft,professional_domain
1105,1300.0,1,Tallad,tallad@gmail.com,Tallad,Tallad,120,6,6,4,84.0,1,0,0,0,5,1,40,0,1,0,0,20.0,89.9,3,0,2,15,89,0,0.05,0.17857142857142858,0,0,gmail,personal_domain
1106,1345.0,1,Tansy (orphan),tansy.(orphan)@microsoft.com,Tansy,,47,6,3,9,90.23,1,1,0,1,5,1,8,5,1,1,0,20.0,100.8,4,0,2,18,0,1,0.1276595744680851,0.19949019173223984,1,1,microsoft,professional_domain
1107,3000.0,1,Tanton Fossoway,tanton.fossoway@caterpillar.com,Tanton,Fossoway,76,3,8,10,115.28,1,1,0,1,6,2,44,0,2,0,0,10.0,163.4,5,1,4,9,248,0,0.039473684210526314,0.07807078417765441,0,0,caterpillar,professional_domain
1108,2719.5,1,Terrance Lynderly,terrance.lynderly@msn.com,Terrance,Lynderly,94,9,5,9,114.0,1,1,0,1,6,1,5,2,2,0,0,20.0,216.1,6,1,3,13,227,0,0.09574468085106383,0.11403508771929824,1,1,msn,junk_domain
1109,1420.0,1,Theo Frey,theo.frey@hotmail.com,Theo,Frey,78,3,5,8,112.56,1,2,0,0,6,2,0,6,6,1,0,10.0,115.4,4,0,2,15,0,0,0.038461538461538464,0.13326226012793177,1,1,hotmail,junk_domain
1110,1840.0,1,Theo Wull,theo.wull@me.com,Theo,Wull,102,3,7,8,103.0,1,1,0,0,6,1,8,0,1,1,1,10.0,249.5,8,1,3,13,0,0,0.029411764705882353,0.1262135922330097,1,1,me,junk_domain
1111,1550.0,1,Three Toes,three.toes@protonmail.com,Three,Toes,35,5,6,7,75.31,1,2,0,1,7,1,5,1,4,0,0,20.0,126.9,4,1,2,16,0,0,0.14285714285714285,0.21245518523436463,1,1,protonmail,personal_domain
1112,5625.0,1,Timoth,timoth@protonmail.com,Timoth,Timoth,412,4,9,2,146.2,1,2,0,0,4,1,3,0,6,1,0,20.0,323.8,7,1,4,8,579,0,0.009708737864077669,0.05471956224350206,1,1,protonmail,personal_domain
1113,1350.0,1,Tion Frey,tion.frey@gmail.com,Tion,Frey,45,2,4,6,68.9,1,3,0,0,5,2,0,6,4,0,0,20.0,109.8,4,0,2,16,151,0,0.044444444444444446,0.23222060957910012,1,1,gmail,personal_domain
1114,1570.0,1,Tobbot,tobbot@jpmorgan.com,Tobbot,Tobbot,113,3,6,2,115.8,1,1,0,1,5,2,8,0,6,1,0,0.0,160.1,5,1,3,13,206,0,0.02654867256637168,0.11226252158894647,1,1,jpmorgan,professional_domain
1115,1680.0,1,Tommen Costayne,tommen.costayne@unitedtech.com,Tommen,Costayne,120,6,7,4,176.71,1,1,0,0,5,1,9,0,10,1,1,0.0,174.2,6,1,3,15,0,0,0.05,0.08488483956765322,1,1,unitedtech,professional_domain
1116,1430.0,1,Tremond Gargalen,tremond.gargalen@yahoo.com,Tremond,Gargalen,84,5,5,1,59.05,1,2,0,0,7,1,22,0,6,0,0,0.0,134.7,4,0,3,12,0,0,0.05952380952380952,0.20321761219305673,0,0,yahoo,personal_domain
1117,1850.0,1,Tristan Ryger,tristan.ryger@protonmail.com,Tristan,Ryger,57,5,7,5,281.98,1,2,0,1,6,2,51,0,3,0,0,0.0,212.6,5,0,3,12,0,0,0.08771929824561403,0.04255620966025959,0,0,protonmail,personal_domain
1118,1805.0,1,Triston of Tally Hill,triston.of.tally.hill@protonmail.com,Triston,of Tally Hill,51,8,6,2,143.12,1,0,0,1,6,2,13,6,1,0,0,20.0,115.2,4,1,3,13,86,0,0.1568627450980392,0.09083286752375629,1,1,protonmail,personal_domain
1119,3600.0,1,Trystane Martell,trystane.martell@exxon.com,Trystane,Martell,108,5,9,7,127.29,1,2,1,1,6,1,0,0,0,0,0,20.0,250.1,7,1,4,10,466,0,0.046296296296296294,0.0785607667530835,1,1,exxon,professional_domain
1120,1380.0,1,Tyana Wylde,tyana.wylde@protonmail.com,Tyana,Wylde,32,4,3,8,73.11,1,1,0,1,5,1,0,0,2,0,0,20.0,114.3,3,1,2,17,0,0,0.125,0.23252633018738886,1,1,protonmail,personal_domain
1121,3300.0,1,Tybolt Crakehall,tybolt.crakehall@dupont.com,Tybolt,Crakehall,70,3,9,3,127.53,1,0,0,0,6,1,0,3,1,1,0,0.0,141.8,4,1,4,9,0,0,0.04285714285714286,0.07057163020465773,1,1,dupont,professional_domain
1122,2509.5,1,Tybolt Hetherspoon,tybolt.hetherspoon@yahoo.com,Tybolt,Hetherspoon,51,7,6,2,311.7,1,1,1,1,5,2,4,0,3,0,0,20.0,165.6,5,2,3,11,112,0,0.13725490196078433,0.03529034327879371,1,1,yahoo,personal_domain
1123,1120.0,1,Tyrion Tanner,tyrion.tanner@microsoft.com,Tyrion,Tanner,39,7,5,5,92.26,1,1,1,0,5,2,0,0,2,1,0,10.0,96.0,3,0,2,15,0,0,0.1794871794871795,0.16258400173422935,1,1,microsoft,professional_domain
1124,4850.0,1,Tywin Frey,tywin.frey@protonmail.com,Tywin,Frey,186,3,8,3,132.18,1,0,0,1,6,2,51,0,5,0,0,20.0,314.0,9,2,4,9,860,0,0.016129032258064516,0.06808896958692691,0,0,protonmail,personal_domain
1125,1430.0,1,Tywin Frey (son of Raymund),tywin.frey.(son.of.raymund)@yahoo.com,Tywin,Frey ,60,7,6,3,86.0,1,1,0,1,6,2,0,0,0,1,0,20.0,148.2,5,0,3,15,0,0,0.11666666666666667,0.1744186046511628,1,1,yahoo,personal_domain
1126,1259.0,1,Ulf the Ill,ulf.the.ill@protonmail.com,Ulf,the Ill,69,5,6,8,89.0,1,0,0,1,6,1,9,1,3,1,0,10.0,102.7,4,0,2,17,0,0,0.07246376811594203,0.19101123595505617,1,1,protonmail,personal_domain
1127,1668.0,1,Ulrick Dayne,ulrick.dayne@msn.com,Ulrick,Dayne,42,3,7,6,123.0,1,1,0,1,6,1,52,8,2,1,1,10.0,157.0,3,1,3,13,187,0,0.07142857142857142,0.10569105691056911,0,0,msn,junk_domain
1128,4884.0,1,Umfred,umfred@yahoo.com,Umfred,Umfred,194,3,9,10,120.91,1,1,0,1,6,1,0,1,4,0,0,0.0,255.1,6,2,4,9,515,0,0.015463917525773196,0.07443553055992061,1,1,yahoo,personal_domain
1129,2661.0,1,Urrathon,urrathon@unitedtech.com,Urrathon,Urrathon,88,2,6,7,128.6,1,2,0,1,4,1,35,0,1,0,0,0.0,232.2,6,1,3,13,0,0,0.022727272727272728,0.1010886469673406,0,0,unitedtech,professional_domain
1130,2850.0,1,Urswyck,urswyck@exxon.com,Urswyck,Urswyck,241,8,7,4,94.78,1,1,0,1,5,1,1,0,5,0,0,10.0,146.8,4,1,4,10,0,0,0.03319502074688797,0.10550749103186326,1,1,exxon,professional_domain
